1,0.335674,0.000071
101,0.052934,0.045793
201,0.054509,0.088499
301,0.051744,0.139610
401,0.061075,0.157576
501,0.053613,0.224275
601,0.062093,0.232297
701,0.052397,0.321088
801,0.059757,0.321704
901,0.054899,0.393886
1001,0.054381,0.441774
1101,0.054656,0.483460
1201,0.056467,0.510456
1301,0.056890,0.548853
1401,0.052179,0.644395
1501,0.052749,0.682935
1601,0.055187,0.696248
1701,0.054061,0.755150
1801,0.060038,0.719939
1901,0.055053,0.828732
2001,0.055622,0.863393
2101,0.055136,0.914539
2201,0.056608,0.933154
2301,0.056947,0.969740
2401,0.052826,1.090835
2501,0.053485,1.122263
2601,0.054515,1.145075
2701,0.066893,0.969073
2801,0.060134,1.117896
2901,0.057363,1.213740
3001,0.056845,1.267029
3101,0.058144,1.279994
3201,0.056909,1.349949
3301,0.054106,1.464248
3401,0.053939,1.513259
3501,0.057894,1.451332
3601,0.053088,1.627939
3701,0.053146,1.671333
3801,0.055418,1.646119
3901,0.053766,1.741311
4001,0.053747,1.786586
4101,0.054720,1.798684
4201,0.061312,1.644441
4301,0.055898,1.846662
4401,0.058522,1.804872
4501,0.057050,1.893510
4601,0.054790,2.015389
4701,0.052512,2.148537
4801,0.054957,2.096629
4901,0.055795,2.108138
5001,0.055955,2.145002
5101,0.055123,2.220916
5201,0.055469,2.250346
5301,0.053254,2.388986
5401,0.089043,1.455743
5501,0.067776,1.947946
5601,0.101299,1.327000
5701,0.100781,1.357640
5801,0.058982,2.360433
5901,0.061664,2.296705
6001,0.059494,2.420799
6101,0.059059,2.479275
6201,0.056538,2.632301
6301,0.055078,2.745614
6401,0.060493,2.539542
6501,0.057978,2.691108
6601,0.055942,2.831913
6701,0.059187,2.717209
6801,0.060096,2.716054
6901,0.059264,2.794682
7001,0.063238,2.656993
7101,0.062720,2.717219
7201,0.056294,3.070004
7301,0.061882,2.831601
7401,0.059251,2.997813
7501,0.059661,3.017458
7601,0.058534,3.116526
7701,0.058758,3.145491
7801,0.056813,3.295455
7901,0.056026,3.384595
8001,0.065875,2.914967
8101,0.066630,2.917947
8201,0.056448,3.486820
8301,0.059488,3.348978
8401,0.058176,3.465759
8501,0.066880,3.050598
8601,0.055315,3.731777
8701,0.057114,3.656292
8801,0.059206,3.567587
8901,0.065312,3.270823
9001,0.063347,3.410159
9101,0.058202,3.752887
9201,0.057766,3.822707
9301,0.059622,3.743962
9401,0.059814,3.772068
9501,0.059149,3.855091
9601,0.057677,3.995090
9701,0.058291,3.994153
9801,0.062029,3.792174
9901,0.056256,4.223976
10001,0.062074,3.866765
10101,0.057600,4.208750
10201,0.059514,4.113749
10301,0.059622,4.146495
10401,0.056934,4.384415
10501,0.071686,3.515646
10601,0.065926,3.859213
10701,0.057133,4.495211
10801,0.064346,4.028621
10901,0.055776,4.690619
11001,0.060013,4.399462
11101,0.059808,4.454655
11201,0.056608,4.748869
11301,0.063360,4.280682
11401,0.062694,4.364409
11501,0.055667,4.958467
11601,0.062362,4.464671
11701,0.058573,4.794444
11801,0.055437,5.108953
11901,0.061843,4.618519
12001,0.071379,4.035125
12101,0.067264,4.317674
12201,0.081472,3.594167
12301,0.072237,4.086892
12401,0.071360,4.170741
12501,0.070650,4.246648
12601,0.081638,3.704433
12701,0.070842,4.302895
12801,0.075142,4.088557
12901,0.071942,4.303776
13001,0.073338,4.254625
13101,0.071130,4.420438
13201,0.072314,4.381250
13301,0.072877,4.380324
13401,0.075059,4.284938
13501,0.072026,4.498734
13601,0.075187,4.341483
13701,0.076422,4.302717
13801,0.064294,5.151678
13901,0.063264,5.273520
14001,0.060813,5.525547
14101,0.056576,5.981759
14201,0.061414,5.549578
14301,0.060397,5.682817
14401,0.061638,5.607284
14501,0.064275,5.414592
14601,0.058042,6.037463
14701,0.064371,5.481085
14801,0.064781,5.483477
14901,0.060710,5.890655
15001,0.059949,6.005525
15101,0.062304,5.817027
15201,0.057011,6.399164
15301,0.061658,5.955860
15401,0.061965,5.965064
15501,0.059853,6.215649
15601,0.060992,6.138903
15701,0.058803,6.408223
15801,0.070899,5.348777
15901,0.073440,5.196405
16001,0.069459,5.528771
16101,0.076640,5.042067
16201,0.075622,5.141652
16301,0.069747,5.609171
16401,0.071936,5.471864
16501,0.069184,5.724213
16601,0.077312,5.153456
16701,0.075162,5.332829
16801,0.097254,4.146074
16901,0.073754,5.499718
17001,0.076627,5.324793
17101,0.061600,6.662727
17201,0.065478,6.304736
17301,0.060397,6.874934
17401,0.059539,7.014270
17501,0.056973,7.372360
17601,0.058611,7.207223
17701,0.062278,6.821370
17801,0.057587,7.418732
17901,0.060205,7.136043
18001,0.056774,7.609486
18101,0.057306,7.580830
18201,0.062522,6.986770
18301,0.062080,7.075130
18401,0.059654,7.403041
18501,0.063469,6.995942
18601,0.075200,5.936490
18701,0.075021,5.982660
18801,0.089715,5.029516
18901,0.100230,4.525812
19001,0.104032,4.383498
19101,0.086163,5.320415
19201,0.074893,6.153114
19301,0.071622,6.467586
19401,0.094758,4.913802
19501,0.079814,5.863904
19601,0.071277,6.599960
19701,0.073197,6.459626
19801,0.072358,6.567640
19901,0.072518,6.586246
20001,0.071642,6.700353
20101,0.071027,6.792102
20201,0.071686,6.763124
20301,0.069184,7.042438
20401,0.073856,6.629441
20501,0.074586,6.596769
20601,0.076634,6.451792
20701,0.075046,6.620224
20801,0.072499,6.885924
20901,0.074477,6.735305
21001,0.072723,6.930718
21101,0.089830,5.637557
21201,0.100326,5.071686
21301,0.118131,4.327596
21401,0.102176,5.026856
21501,0.106202,4.858910
21601,0.092064,5.631126
21701,0.092166,5.650909
21801,0.103840,5.038752
21901,0.109459,4.802009
22001,2.159462,0.244516
22101,1.327328,0.399618
22201,0.142605,3.736368
22301,0.124934,4.284040
22401,0.083616,6.429678
22501,0.100019,5.399203
22601,0.098829,5.488521
22701,0.078912,6.904197
22801,0.114355,4.785300
22901,0.080019,6.868652
23001,0.087686,6.295434
23101,0.092474,5.995484
23201,0.073376,7.588639
23301,0.100704,5.553146
23401,0.074912,7.497117
23501,0.095046,5.934197
23601,0.088371,6.409599
23701,0.089248,6.373521
23801,0.154970,3.686039
23901,0.095264,6.021414
24001,0.087456,6.586443
24101,0.068403,8.456096
24201,0.078541,7.395189
24301,0.074080,7.872894
24401,0.074010,7.912812
24501,0.104941,5.603387
24601,0.070912,8.326151
24701,0.084122,7.047227
24801,0.072154,8.249401
24901,0.093114,6.418224
25001,0.106950,5.610301
25101,0.096685,6.230803
25201,0.106502,5.678971
25301,0.108371,5.603185
25401,0.120141,5.074246
25501,0.143430,4.267045
25601,0.089645,6.853983
25701,0.081158,7.600248
25801,0.063456,9.758321
25901,0.075008,8.287436
26001,0.062413,9.998334
26101,0.061907,10.118759
26201,0.060314,10.425907
26301,0.065805,9.592370
26401,0.070893,8.937776
26501,0.074285,8.561967
26601,0.075424,8.464467
26701,0.072755,8.807947
26801,0.070867,9.076469
26901,0.072896,8.856782
27001,0.071110,9.112928
27101,0.068717,9.465283
27201,0.070176,9.302667
27301,0.070579,9.283529
27401,0.069222,9.500161
27501,0.071795,9.193150
27601,0.071302,9.290346
27701,0.076218,8.722709
27801,0.070957,9.403242
27901,0.071187,9.406523
28001,0.075046,8.954780
28101,0.068525,9.842043
28201,0.073914,9.156962
28301,0.068000,9.988587
28401,0.071578,9.522868
28501,0.071686,9.541893
28601,0.071501,9.600228
28701,0.107040,6.435202
28801,0.072058,9.592661
28901,0.087667,7.912012
29001,0.079725,8.730332
29101,0.083322,8.382268
29201,0.074944,9.351303
29301,0.072045,9.760926
29401,0.072250,9.766477
29501,0.068755,10.297751
29601,0.072538,9.793872
29701,0.101754,7.005393
29801,0.106630,6.707506
29901,0.069779,10.284210
30001,0.108096,6.660968
30101,0.083738,8.627235
30201,0.070566,10.271517
30301,0.096390,7.544569
30401,0.075565,9.655606
30501,0.082451,8.878270
30601,0.091123,8.059681
30701,0.105613,6.976655
30801,0.100467,7.357864
30901,0.122067,6.075538
31001,0.075949,9.796390
31101,0.060141,12.411275
31201,0.061466,12.182814
31301,0.066464,11.302720
31401,0.061389,12.276245
31501,0.059706,12.662530
31601,0.064666,11.728399
31701,0.058746,12.951165
31801,0.065011,11.739884
31901,0.056870,13.462611
32001,0.058336,13.165524
32101,0.060371,12.761449
32201,0.057536,13.432008
32301,0.058906,13.160446
32401,0.060512,12.850739
32501,0.057075,13.666600
32601,0.063974,12.230268
32701,0.059674,13.151947
32801,0.057184,13.766508
32901,0.067386,11.717994
33001,0.067162,11.792809
33101,0.076941,10.325133
33201,0.097171,8.200208
33301,0.082618,9.673774
33401,0.064333,12.460580
33501,0.113274,7.098071
33601,0.105280,7.659802
33701,0.087386,9.255803
33801,0.100794,8.048368
33901,0.102253,7.956985
34001,0.099366,8.212273
34101,0.096979,8.439171
34201,0.096851,8.475104
34301,0.085907,9.582713
34401,0.108966,7.576868
34501,0.103987,7.962749
34601,0.072403,11.469438
34701,0.140307,5.935718
34801,0.088845,9.400933
34901,0.073869,11.339348
35001,0.074010,11.350203
35101,0.118272,7.122768
35201,0.100186,8.432590
35301,0.084813,9.989342
35401,0.104922,8.097703
35501,0.092365,9.224553
35601,0.084979,10.054507
35701,0.112448,7.619735
35801,0.134547,6.386041
35901,0.087494,9.847761
36001,0.071475,12.088444
36101,0.071002,12.202879
36201,0.069920,12.425972
36301,0.069242,12.582378
36401,0.073466,11.891606
36501,0.088819,9.863003
36601,0.102394,8.578896
36701,0.099149,8.883860
36801,0.084499,10.452455
36901,0.101574,8.718968
37001,0.097389,9.118339
37101,0.117024,7.608901
37201,0.087584,10.193917
37301,0.062362,14.355373
37401,0.065389,13.727489
37501,0.092666,9.712602
37601,0.072294,12.482627
37701,0.080608,11.224991
37801,0.069798,12.997776
37901,0.071430,12.734410
38001,0.069850,13.056969
38101,0.071578,12.775283
38201,0.072730,12.605927
38301,0.073229,12.552767
38401,0.069549,13.251472
38501,0.074074,12.474404
38601,0.071302,12.992887
38701,0.070957,13.089993
38801,0.072218,12.894695
38901,0.068410,13.647557
39001,0.074746,12.522797
39101,0.070957,13.225286
39201,0.068282,13.778586
39301,0.072915,12.935903
39401,0.087776,10.773150
39501,0.100192,9.462071
39601,0.132659,7.164403
39701,0.072250,13.187947
39801,0.084902,11.250847
39901,0.069843,13.711055
40001,0.072781,13.190621
40101,0.072506,13.273788
40201,0.069722,13.838236
40301,0.074630,12.960188
40401,0.072755,13.327212
40501,0.073466,13.231009
40601,0.069158,14.089743
40701,0.115085,8.487863
40801,0.089235,10.973517
40901,0.097210,10.098016
41001,0.089715,10.968308
41101,0.103654,9.516469
41201,0.088570,11.164371
41301,0.087674,11.305845
41401,0.103917,9.561727
41501,0.093075,10.701283
41601,0.112013,8.913481
41701,0.086362,11.588761
41801,0.087219,11.502330
41901,0.105453,9.536247
42001,0.132794,7.590908
42101,0.087366,11.565361
42201,0.072685,13.934466
42301,0.096998,10.466399
42401,0.072525,14.031393
42501,0.061984,16.456247
42601,0.062726,16.299740
42701,0.059430,17.244104
42801,0.060870,16.875591
42901,0.061683,16.692129
43001,0.065146,15.841807
43101,0.063571,16.271896
43201,0.063098,16.432068
43301,0.077254,13.451972
43401,0.116544,8.937604
43501,0.101030,10.333761
43601,0.108218,9.669629
43701,0.112870,9.292285
43801,0.113894,9.229814
43901,0.117862,8.939441
44001,0.103027,10.249953
44101,0.060634,17.456064
44201,0.077248,13.732705
